Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,video_url,media_type,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,comment,7655956140781538578_comment_50,semoga cikgu mala menang besar..suami dia cikgu maarof yg mgajar aku di sekolah tenang..orangnya sangat baik..sentiasa tersenyum..sy doakan Allah mrahmati cikgu mala dan suaminya..Aamiin..,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,positive,2026-07-08 22:57:27.133712+00:00,43,0,0,0,0.9994085729122162,43,,,,,,positive,0.998028576374054,malay,Malay/Bumiputera,Unknown,0.0,love,0.021726205945014954,0.012510371394455433,0.14019793272018433,0.01136584859341383,0.7697206139564514,0.014337829314172268
tiktok,comment,7655956140781538578_comment_51,[Sticker],https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133717+00:00,5,0,0,0,0.5,5,,,,,,neutral,0.638904333114624,english,Mixed/Urban,Unknown,0.0,love,0.1529519110918045,0.06760036945343018,0.1107211709022522,0.050134241580963135,0.4213085174560547,0.036323435604572296
tiktok,comment,7655956140781538578_comment_52,terus istiqamah cikgu .. Allah Maha Melihat,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133723+00:00,22,0,0,0,0.5,22,,,,,,neutral,0.7804436087608337,english,Mixed/Urban,Unknown,0.0,love,0.016821863129734993,0.009945384226739407,0.04847241938114166,0.019161352887749672,0.7510314583778381,0.02982139028608799
tiktok,comment,7655956140781538578_comment_53,"Aku teringat masa dia awal2 bertanding PRN dulu, aku dgn adik aku trun mlm2 ke tenang dari telok mas, support kempen dia, ada satu mlm ada performance dari arwah pak long selagi anda rindu, tp skrg aku dgn adik aku akan pangkah PH",https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,positive,2026-07-08 22:57:27.133728+00:00,12,0,0,0,0.9993982553482055,12,,,,,,positive,0.9979941844940186,malay,Malay/Bumiputera,Unknown,0.0,love,0.11341302841901779,0.0822153314948082,0.04188426956534386,0.19065165519714355,0.461116224527359,0.05849139392375946
tiktok,comment,7655956140781538578_comment_54,Cikgu maarof ke tu betol x,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133734+00:00,1,0,0,0,0.5,1,,,,,,neutral,0.8548486828804016,english,Mixed/Urban,Unknown,0.0,surprise,0.017073798924684525,0.0625489205121994,0.025681955739855766,0.03411981835961342,0.09781643003225327,0.5095064043998718
tiktok,comment,7655956140781538578_comment_55,sebaknya baca kisah Cikgu Mala. seorang pejuang yg hebat,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133738+00:00,40,0,0,0,0.5,40,,,,,,neutral,0.8729050755500793,english,Mixed/Urban,Unknown,0.0,love,0.012638530693948269,0.012626404874026775,0.041495829820632935,0.018567783758044243,0.7216480374336243,0.061146754771471024
tiktok,comment,7655956140781538578_comment_56,UMMI DOAKN SEMOGA CIKGU MALA BROLEH KEMENANGAN…آمين 🌹,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133743+00:00,23,0,0,0,0.5,23,,,,,,neutral,0.6196624636650085,english,Mixed/Urban,Unknown,0.0,love,0.07606323808431625,0.02741607464849949,0.048831142485141754,0.024350706487894058,0.7163230180740356,0.017196349799633026
tiktok,comment,7655956140781538578_comment_57,Calon YB yang paling sesuai,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,positive,2026-07-08 22:57:27.133748+00:00,52,0,0,0,0.9772000789642333,52,,,,,,positive,0.9240002632141113,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.08339080959558487,0.028153428807854652,0.08486826717853546,0.029349220916628838,0.3499339818954468,0.027054404839873314
tiktok,comment,7655956140781538578_comment_58,[Sticker],https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133755+00:00,7,0,0,0,0.5,7,,,,,,neutral,0.638904333114624,english,Mixed/Urban,Unknown,0.0,love,0.1529519110918045,0.06760036945343018,0.1107211709022522,0.050134241580963135,0.4213085174560547,0.036323435604572296
tiktok,comment,7655956140781538578_comment_59,[Sticker],https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133760+00:00,4,0,0,0,0.5,4,,,,,,neutral,0.638904333114624,english,Mixed/Urban,Unknown,0.0,love,0.1529519110918045,0.06760036945343018,0.1107211709022522,0.050134241580963135,0.4213085174560547,0.036323435604572296
tiktok,comment,7655956140781538578_comment_60,aku mohon Allah berikan kemenangan kpd semua calon2 PAS...semoga Allah bukakkn pintu2 kemudahan urusan2 semua jentera2 PAS. AAMIIIIN,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133765+00:00,1,0,0,0,0.5,1,,,,,,neutral,0.7377741932868958,english,Mixed/Urban,Unknown,0.0,love,0.06008018180727959,0.05915702134370804,0.11677739024162292,0.06671082973480225,0.6503671407699585,0.020595937967300415
tiktok,comment,7655956140781538578_comment_61,kita ada Allah yang maha hebat,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,positive,2026-07-08 22:57:27.133770+00:00,2,0,0,0,0.9575296387076377,2,,,,,,positive,0.8584321290254593,multilingual,Unknown,Unknown,0.0,love,0.12179119139909744,0.034955449402332306,0.08367592096328735,0.024825628846883774,0.4532201290130615,0.025858132168650627
tiktok,comment,7655956140781538578_comment_62,[Sticker],https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133776+00:00,2,0,0,0,0.5,2,,,,,,neutral,0.638904333114624,english,Mixed/Urban,Unknown,0.0,love,0.1529519110918045,0.06760036945343018,0.1107211709022522,0.050134241580963135,0.4213085174560547,0.036323435604572296
tiktok,comment,7655956140781538578_comment_63,Semoga Allah beri kemenangan pada Cg Normala dan semua calon PAS,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,positive,2026-07-08 22:57:27.133781+00:00,1,0,0,0,0.9994049787521362,1,,,,,,positive,0.9980165958404541,malay,Malay/Bumiputera,Unknown,0.0,love,0.02966419979929924,0.032416071742773056,0.3740498423576355,0.01820511184632778,0.38456493616104126,0.02392749674618244
tiktok,comment,7655956140781538578_comment_64,PRNPRU pilihan hati MUAFAKAT NASIONAL..,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133786+00:00,1,0,0,0,0.5,1,,,,,,neutral,0.6105117797851562,english,Mixed/Urban,Unknown,0.0,love,0.054062001407146454,0.03207127004861832,0.03415858373045921,0.059278614819049835,0.7664546966552734,0.022658171132206917
tiktok,comment,7655956140781538578_comment_65,[Sticker],https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133792+00:00,1,0,0,0,0.5,1,,,,,,neutral,0.638904333114624,english,Mixed/Urban,Unknown,0.0,love,0.1529519110918045,0.06760036945343018,0.1107211709022522,0.050134241580963135,0.4213085174560547,0.036323435604572296
tiktok,comment,7655956140781538578_comment_66,tawakal mesti kuat,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133798+00:00,0,0,0,0,0.5,0,,,,,,neutral,0.42415720224380493,multilingual,Unknown,Unknown,0.0,love,0.15648502111434937,0.06953239440917969,0.22210872173309326,0.02307998575270176,0.31666991114616394,0.01910466141998768
tiktok,comment,7655956140781538578_comment_67,in Sha Allah di beri kemenangan,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133803+00:00,1,0,0,0,0.5,1,,,,,,neutral,0.5439205169677734,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.044054605066776276,0.01948949135839939,0.0539078451693058,0.013814002275466919,0.13033580780029297,0.02223747968673706
tiktok,comment,7655956140781538578_comment_68,PN TERBAIK AMIIN..,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133808+00:00,0,0,0,0,0.5,0,,,,,,neutral,0.9971117973327637,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.04641143977642059,0.0315435528755188,0.07039232552051544,0.02572777308523655,0.3434698283672333,0.07109838724136353
tiktok,comment,7655956140781538578_comment_69,pas ttp di hati semoga allah mahbul pas perintah malaysia,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,negative,2026-07-08 22:57:27.133814+00:00,0,0,0,0,0.040649543702602375,0,,,,,,negative,0.8645015209913254,multilingual,Unknown,Unknown,0.0,love,0.043210115283727646,0.02427099272608757,0.05188621208071709,0.01654045842587948,0.8175625801086426,0.012951566837728024
tiktok,comment,7655956140781538578_comment_70,[Sticker],https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133819+00:00,0,0,0,0,0.5,0,,,,,,neutral,0.638904333114624,english,Mixed/Urban,Unknown,0.0,love,0.1529519110918045,0.06760036945343018,0.1107211709022522,0.050134241580963135,0.4213085174560547,0.036323435604572296
tiktok,comment,7655956140781538578_comment_71,PN 🤲,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,positive,2026-07-08 22:57:27.133825+00:00,0,0,0,0,0.8742986142635345,0,,,,,,positive,0.5809953808784485,multilingual,Unknown,Unknown,0.0,love,0.19487862288951874,0.10830362886190414,0.10871239751577377,0.07889582216739655,0.24122880399227142,0.07073274999856949
tiktok,comment,7655956140781538578_comment_72,insyaallah pas dan PN menang.,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,negative,2026-07-08 22:57:27.133832+00:00,0,0,0,0,0.08682384788990019,0,,,,,,negative,0.7105871737003326,multilingual,Unknown,Unknown,0.0,happy,0.02271193079650402,0.046640727669000626,0.36831244826316833,0.012490002438426018,0.2287624478340149,0.051070068031549454
tiktok,comment,7655956140781538578_comment_73,terbaikk ...pas selamanya👍👍👍,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133837+00:00,1,0,0,0,0.5,1,,,,,,neutral,0.9623695611953735,malay,Malay/Bumiputera,Unknown,0.0,happy,0.025636227801442146,0.030294857919216156,0.6648173332214355,0.010769173502922058,0.20003670454025269,0.025420326739549637
tiktok,comment,7655956140781538578_comment_74,aamiinnnn,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133843+00:00,0,0,0,0,0.5,0,,,,,,neutral,0.6769843101501465,english,Mixed/Urban,Unknown,0.0,love,0.1597951203584671,0.09932828694581985,0.12451334297657013,0.08590544015169144,0.2817976772785187,0.0832165777683258
tiktok,comment,7655956140781538578_comment_75,aku doa calin no 5 bejaya meng insaallah,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133848+00:00,0,0,0,0,0.5,0,,,,,,neutral,0.7465665340423584,english,Mixed/Urban,Unknown,0.0,love,0.03643698990345001,0.12183503806591034,0.16004204750061035,0.025459004566073418,0.5416041016578674,0.04251645505428314
tiktok,comment,7655956140781538578_comment_76,Semoga mendapat sokong an dan kenangan,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,positive,2026-07-08 22:57:27.133853+00:00,0,0,0,0,0.9991860389709473,0,,,,,,positive,0.9972867965698242,malay,Malay/Bumiputera,Unknown,0.0,happy,0.03861556574702263,0.09052379429340363,0.5878728032112122,0.020815033465623856,0.18412084877490997,0.03515075519680977
tiktok,comment,7655956140781538578_comment_77,[Sticker],https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133859+00:00,0,0,0,0,0.5,0,,,,,,neutral,0.638904333114624,english,Mixed/Urban,Unknown,0.0,love,0.1529519110918045,0.06760036945343018,0.1107211709022522,0.050134241580963135,0.4213085174560547,0.036323435604572296
tiktok,comment,7655956140781538578_comment_78,[Sticker],https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133866+00:00,0,0,0,0,0.5,0,,,,,,neutral,0.638904333114624,english,Mixed/Urban,Unknown,0.0,love,0.1529519110918045,0.06760036945343018,0.1107211709022522,0.050134241580963135,0.4213085174560547,0.036323435604572296
tiktok,comment,7655956140781538578_comment_79,semoga Allah beri kemenangan KP beliau p,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,positive,2026-07-08 22:57:27.133872+00:00,0,0,0,0,0.8891745209693909,0,,,,,,positive,0.6305817365646362,multilingual,Unknown,Unknown,0.0,happy,0.04031999409198761,0.07454374432563782,0.6055343151092529,0.02210427075624466,0.1962236762046814,0.023314261808991432
tiktok,comment,7655956140781538578_comment_80,[Sticker] 💚🤍💚🤍,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,positive,2026-07-08 22:57:27.133877+00:00,0,0,0,0,0.9729661762714386,0,,,,,,positive,0.9098872542381287,english,Mixed/Urban,Unknown,0.0,love,0.03576759621500969,0.025377176702022552,0.05327243730425835,0.03602370619773865,0.5985382795333862,0.049699343740940094
tiktok,comment,7655956140781538578_comment_81,[Sticker],https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133883+00:00,0,0,0,0,0.5,0,,,,,,neutral,0.638904333114624,english,Mixed/Urban,Unknown,0.0,love,0.1529519110918045,0.06760036945343018,0.1107211709022522,0.050134241580963135,0.4213085174560547,0.036323435604572296
tiktok,comment,7655956140781538578_comment_82,pas yg terbaik,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,positive,2026-07-08 22:57:27.133888+00:00,0,0,0,0,0.9441040515899658,0,,,,,,positive,0.8136801719665527,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.17970004677772522,0.11328388005495071,0.12256207317113876,0.07594827562570572,0.21107038855552673,0.08546140789985657
tiktok,comment,7655956140781538578_comment_83,undilah PN PAS for All bangkit anak muda 🇲🇾 🇲🇾 🇲🇾,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133894+00:00,0,0,0,0,0.5,0,,,,,,neutral,0.8162665367126465,english,Mixed/Urban,Unknown,0.0,love,0.027676355093717575,0.019754081964492798,0.143307626247406,0.019533146172761917,0.45345956087112427,0.03285674750804901
tiktok,comment,7655956140781538578_comment_84,🤲🤲🤲,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,positive,2026-07-08 22:57:27.133900+00:00,0,0,0,0,0.8714138269424438,0,,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.12365927547216415,0.09025423973798752,0.0835496187210083,0.07755023241043091,0.4527987241744995,0.06256838887929916
tiktok,comment,7655956140781538578_comment_85,🥰🥰🥰,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,positive,2026-07-08 22:57:27.133905+00:00,1,0,0,0,0.8714138269424438,1,,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.12028457224369049,0.11718867719173431,0.1412307620048523,0.09005200117826462,0.27148503065109253,0.09510234743356705
tiktok,comment,7655956140781538578_comment_86,🥰🥰🥰,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,positive,2026-07-08 22:57:27.133911+00:00,0,0,0,0,0.8714138269424438,0,,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.12028457224369049,0.11718867719173431,0.1412307620048523,0.09005200117826462,0.27148503065109253,0.09510234743356705
tiktok,comment,7655956140781538578_comment_87,🥰,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,positive,2026-07-08 22:57:27.133916+00:00,0,0,0,0,0.8714138269424438,0,,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.1574510782957077,0.0577039010822773,0.08789487928152084,0.03415313735604286,0.2767553925514221,0.049807529896497726
tiktok,comment,7655956140781538578_comment_88,🥰🥰🥰,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,positive,2026-07-08 22:57:27.133922+00:00,0,0,0,0,0.8714138269424438,0,,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.12028457224369049,0.11718867719173431,0.1412307620048523,0.09005200117826462,0.27148503065109253,0.09510234743356705
tiktok,comment,7655956140781538578_comment_89,👍👍👍,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,positive,2026-07-08 22:57:27.133927+00:00,0,0,0,0,0.8714138269424438,0,,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.12657804787158966,0.12375440448522568,0.12428445369005203,0.10698200762271881,0.19179889559745789,0.13497380912303925
tiktok,comment,7655956140781538578_comment_91,MOGA semua calon pas menang aamiin,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133934+00:00,2,0,0,0,0.5,2,,,,,,neutral,0.8012793660163879,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.016562018543481827,0.02025248482823372,0.09705882519483566,0.0122245904058218,0.1302676796913147,0.0321020632982254
tiktok,comment,7655956140781538578_comment_92,Serom & Bukit Pasir?,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133939+00:00,0,0,0,0,0.5,0,,,,,,neutral,0.913485050201416,english,Mixed/Urban,Unknown,0.0,love,0.14496533572673798,0.029579052701592445,0.054695192724466324,0.03126608952879906,0.3773611783981323,0.02539726346731186
tiktok,comment,7655956140781538578_comment_93,terbaik pas ...,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133944+00:00,1,0,0,0,0.5,1,,,,,,neutral,0.7021878957748413,malay,Malay/Bumiputera,Unknown,0.0,love,0.14256015419960022,0.04903580993413925,0.08096807450056076,0.033471088856458664,0.3744795024394989,0.03103644587099552
tiktok,comment,7655956140781538578_comment_94,mantap bang.. santuni semua kaum.. insya Allah kemenangan,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133950+00:00,0,0,0,0,0.5,0,,,,,,neutral,0.7590209245681763,english,Mixed/Urban,Unknown,0.0,love,0.03779808059334755,0.025148412212729454,0.34580448269844055,0.013440794311463833,0.4876904785633087,0.015502088703215122
tiktok,comment,7655956140781538578_comment_95,semoga menang aamiin,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133956+00:00,0,0,0,0,0.5,0,,,,,,neutral,0.7822463512420654,english,Mixed/Urban,Unknown,0.0,love,0.09698648750782013,0.040244583040475845,0.08843585848808289,0.023394376039505005,0.41499945521354675,0.023273475468158722
tiktok,comment,7655956140781538578_comment_96,moga segalanya dipermudahkan Allah,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,positive,2026-07-08 22:57:27.133961+00:00,0,0,0,0,0.9060468360781669,0,,,,,,positive,0.6868227869272232,multilingual,Unknown,Unknown,0.0,happy,0.05048423260450363,0.23603299260139465,0.43029117584228516,0.06850267946720123,0.14456680417060852,0.038247205317020416
tiktok,comment,7655956140781538578_comment_97,[Sticker],https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133967+00:00,0,0,0,0,0.5,0,,,,,,neutral,0.638904333114624,english,Mixed/Urban,Unknown,0.0,love,0.1529519110918045,0.06760036945343018,0.1107211709022522,0.050134241580963135,0.4213085174560547,0.036323435604572296
tiktok,comment,7655956140781538578_comment_98,"[Sticker] Teruskan melangkah dengan yakin... jika niat kita baik dan ikhlas, in shaa Allah setiap usaha akan dipermudahkan oleh Allah subhanahu wata'ala... jangan takut @ risau dengan cabaran... setiap ujian adalah peluang untuk menjadi lebih kuat, lebih sabar dan lebih dekat kepada Allah Ta'ala... kemenangan sebenar bukan sekadar berjaya di dunia, tetapi apabila kita berjaya menjaga iman, akhlak dan istiqamah hingga ke akhir hayat... Allah bersama hamba-Nya yang sabar, berusaha dan tidak berputus asa... teruskan berjuang dalam kebaikan.... PAS untuk semua terbukti. berprinsip, sifar rasuah, tangan bersih, wawasan jelas, 100% Integriti... istiqomahnya profesional, konsisten dengan nilai, berdisiplin dalam amanah, profesional dalam tindakan ✍️😎",https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,positive,2026-07-08 22:57:27.133972+00:00,0,0,0,0,0.9954667806625366,0,,,,,,positive,0.9848892688751221,malay,Malay/Bumiputera,Unknown,0.0,anger,0.4834340810775757,0.1389971673488617,0.17386220395565033,0.02381708286702633,0.06410221755504608,0.03490006551146507
tiktok,comment,7655956140781538578_comment_99,banyakkan dekat rakyat ia..,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,7655956140781538578,neutral,2026-07-08 22:57:27.133977+00:00,0,0,0,0,0.5,0,,,,,,neutral,0.7762764096260071,english,Mixed/Urban,Unknown,0.0,love,0.05030827969312668,0.014240104705095291,0.02593262866139412,0.03723728284239769,0.7477368116378784,0.026544710621237755
tiktok,comment,7659268535373401365_comment_0,"#jomjagajohor
#johorpilihpn
#mahasiswaperikatannasional
💚",https://www.tiktok.com/@cikgumala_johor/video/7659268535373401365,7659268535373401365,neutral,2026-07-08 22:57:27.498309+00:00,1,0,0,0,0.5,1,,,,,,neutral,0.5556129813194275,english,Mixed/Urban,Unknown,0.0,love,0.0714476928114891,0.01824699155986309,0.05149450525641441,0.03112220950424671,0.6309539675712585,0.020777365192770958
tiktok,comment,7659268535373401365_comment_1,Tenang ke tgok dun Tenang nie.. Semoga cikgu mng.. 🥰,https://www.tiktok.com/@cikgumala_johor/video/7659268535373401365,7659268535373401365,positive,2026-07-08 22:57:27.498319+00:00,0,0,0,0,0.9285511553287505,0,,,,,,positive,0.7618371844291687,english,Mixed/Urban,Unknown,0.0,love,0.030146967619657516,0.015890270471572876,0.0597650483250618,0.02187209390103817,0.7644290328025818,0.02129759080708027
tiktok,comment,7659268535373401365_comment_2,Peh ni tgk terus x tenang,https://www.tiktok.com/@cikgumala_johor/video/7659268535373401365,7659268535373401365,neutral,2026-07-08 22:57:27.498322+00:00,3,0,0,0,0.5,3,,,,,,neutral,0.8508030772209167,english,Mixed/Urban,Unknown,0.0,anger,0.7921791672706604,0.04919208586215973,0.061468325555324554,0.013644956983625889,0.024893170222640038,0.01217329129576683
tiktok,comment,7659268535373401365_comment_3,Muka baik dan jernih,https://www.tiktok.com/@cikgumala_johor/video/7659268535373401365,7659268535373401365,positive,2026-07-08 22:57:27.498324+00:00,3,0,0,0,0.9976325571537017,3,,,,,,positive,0.9921085238456726,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.1103716492652893,0.030757209286093712,0.08006374537944794,0.02333575114607811,0.29758769273757935,0.023523883894085884
tiktok,comment,7659268535373401365_comment_4,Kalau dia bukan mewakili pas sy akn undi dia..,https://www.tiktok.com/@cikgumala_johor/video/7659268535373401365,7659268535373401365,negative,2026-07-08 22:57:27.498326+00:00,1,0,0,0,0.0007433831691742165,1,,,,,,negative,0.9975220561027527,malay,Malay/Bumiputera,Unknown,0.0,love,0.061900388449430466,0.037784282118082047,0.020174391567707062,0.07859688252210617,0.3353806436061859,0.2352667897939682
tiktok,comment,7659268535373401365_comment_5,ni pas ke bersatu?,https://www.tiktok.com/@cikgumala_johor/video/7659268535373401365,7659268535373401365,neutral,2026-07-08 22:57:27.498328+00:00,0,0,0,0,0.5,0,,,,,,neutral,0.8598352670669556,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.08632553368806839,0.02086447738111019,0.11868754029273987,0.02150052972137928,0.2961418926715851,0.01881137676537037
tiktok,comment,7659268535373401365_comment_6,hijau selamanya 🥰,https://www.tiktok.com/@cikgumala_johor/video/7659268535373401365,7659268535373401365,positive,2026-07-08 22:57:27.498330+00:00,13,0,0,0,0.97972212433815,13,,,,,,positive,0.9324070811271667,english,Mixed/Urban,Unknown,0.0,love,0.15433461964130402,0.04772978648543358,0.0825234055519104,0.03783194348216057,0.4681837260723114,0.025696927681565285
tiktok,comment,7659268535373401365_comment_7,"muka pun sama dengan nama tempat, walau ujian sebesar manapun, tetap tenang",https://www.tiktok.com/@cikgumala_johor/video/7659268535373401365,7659268535373401365,positive,2026-07-08 22:57:27.498332+00:00,46,0,0,0,0.9987596035003661,46,,,,,,positive,0.9958653450012207,malay,Malay/Bumiputera,Unknown,0.0,happy,0.08753456920385361,0.022513456642627716,0.40584906935691833,0.009412549436092377,0.13818614184856415,0.02236093394458294
tiktok,comment,7659268535373401365_comment_8,[Sticker],https://www.tiktok.com/@cikgumala_johor/video/7659268535373401365,7659268535373401365,neutral,2026-07-08 22:57:27.498333+00:00,3,0,0,0,0.5,3,,,,,,neutral,0.638904333114624,english,Mixed/Urban,Unknown,0.0,love,0.1529519110918045,0.06760036945343018,0.1107211709022522,0.050134241580963135,0.4213085174560547,0.036323435604572296
tiktok,comment,7659268535373401365_comment_10,Semoga kali ni cikgu mala diberi tanggungjawab di kawasannya. AllahummaAmeen,https://www.tiktok.com/@cikgumala_johor/video/7659268535373401365,7659268535373401365,neutral,2026-07-08 22:57:27.498336+00:00,300,0,0,0,0.5,300,,,,,,neutral,0.8137415647506714,english,Mixed/Urban,Unknown,0.0,love,0.03376659005880356,0.032073888927698135,0.37486574053764343,0.019998745992779732,0.4626358151435852,0.019776415079832077
tiktok,comment,7659268535373401365_comment_11,"Love sgt tgk wajah Cikgu Mala, seTenang orangnya 😍. Moga kemenangan untuk Cikgu 💚🤍",https://www.tiktok.com/@cikgumala_johor/video/7659268535373401365,7659268535373401365,positive,2026-07-08 22:57:27.498339+00:00,128,0,0,0,0.9910425126552581,128,,,,,,positive,0.9701417088508606,english,Mixed/Urban,Unknown,0.0,love,0.08716414123773575,0.06438221782445908,0.04504164308309555,0.12053032964468002,0.5840408205986023,0.047624945640563965
tiktok,comment,7659268535373401365_comment_12,InshaaAllah menangkan,https://www.tiktok.com/@cikgumala_johor/video/7659268535373401365,7659268535373401365,positive,2026-07-08 22:57:27.498340+00:00,19,0,0,0,0.9018442213535308,19,,,,,,positive,0.6728140711784363,english,Mixed/Urban,Unknown,0.0,love,0.15673580765724182,0.13714376091957092,0.1333252489566803,0.10250172019004822,0.17569735646247864,0.12808947265148163
tiktok,comment,7659268535373401365_comment_13,rugi siapa yg duduk DUN tenang kalo tak undi cikgu mala seorang yang baik..suami dia cikgu Maarof yg mgajar aku kat sekolah menegah dulu..seorg yg baik sentiasa tersenyum..semoga cikgu mala menang di DUN tenang..,https://www.tiktok.com/@cikgumala_johor/video/7659268535373401365,7659268535373401365,positive,2026-07-08 22:57:27.498342+00:00,108,0,0,0,0.9628126740455627,108,,,,,,positive,0.8760422468185425,malay,Malay/Bumiputera,Unknown,0.0,love,0.0819770023226738,0.013097566552460194,0.03541909530758858,0.01739192195236683,0.7727174162864685,0.01487587857991457
